TIME_T,Plasticity,ผังสี,Zoning
31/12/1899 18:10:50,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 18:22:45,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:48:00,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:57:50,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:01:09,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:01:41,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:06:19,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 18:51:49,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:18:16,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:19:02,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:30:35,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:41:21,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:50:15,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:51:20,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:52:26,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:55:17,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:58:03,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:03:17,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:03:32,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:05:48,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:15:02,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:17:27,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:23:19,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:26:27,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:27:52,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:30:21,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:33:29,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:41:45,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 20:44:46,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:47:24,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:47:54,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:49:40,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:53:29,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:56:51,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:57:35,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:59:41,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:00:35,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:27:17,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:32:52,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:33:58,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:37:19,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:40:47,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:41:30,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:42:10,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:43:15,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:30:29,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:32:00,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:44:30,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:45:47,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:49:57,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:53:02,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:56:41,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:07:31,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:10:10,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:14:27,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:17:13,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:19:00,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:19:16,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:20:07,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:21:08,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:23:24,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:25:29,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:28:51,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:29:49,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:31:20,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:31:36,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:32:41,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:32:42,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:32:58,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:33:53,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:38:48,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:41:18,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:42:40,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:44:36,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:45:14,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:47:50,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 23:48:36,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 17:20:36,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 17:27:38,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 18:35:52,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 18:36:32,50-60,สีแดง : พาณิชยกรรม,B
31/12/1899 18:39:35,50-60,สีแดง : พาณิชยกรรม,B
31/12/1899 17:44:43,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 17:52:14,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 18:27:01,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 20:47:58,50-60,สีแดง : พาณิชยกรรม,B
31/12/1899 20:52:53,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 20:54:49,50-60,สีแดง : พาณิชยกรรม,B
31/12/1899 20:56:14,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 21:05:38,50-60,สีแดง : พาณิชยกรรม,B
31/12/1899 19:04:38,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 19:08:11,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 19:10:47,50-60,สีแดง : พาณิชยกรรม,B
31/12/1899 19:14:37,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 20:20:32,50-60,สีแดง : พาณิชยกรรม,B
31/12/1899 20:20:48,50-60,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,B
31/12/1899 20:26:26,50-60,สีแดง : พาณิชยกรรม,B
31/12/1899 20:40:59,50-60,สถานที่ราชการ,B
31/12/1899 22:45:59,50-60,สีแดง : พาณิชยกรรม,B
31/12/1899 22:46:25,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 22:56:31,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 22:57:21,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 22:59:49,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 21:08:12,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 21:12:11,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 21:15:08,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 21:20:27,50-60,สีเขียว : ชนบทและเกษตร,B
31/12/1899 21:24:16,50-60,สีส้ม : ที่อยู่อาศัยหนาแน่นปานกลาง,B
31/12/1899 21:36:46,50-60,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,B
